# laser_deposition ray paths
# step 0 time 6.91752681e-17 ray_stride 16 ray_step_stride 40
# one row per recorded point; rows are grouped by ray and ordered along the march
# P [W] is the power still carried; ne [m^-3] is at the point; turned = 1 on the step the near-critical specular branch fired
# iray istep x z P ne turned
288 7840 -2.63956215e-06 2.00898756e-05 4.50435604e+11 2.78441909e+25 0
288 7880 -2.63953950e-06 1.92519237e-05 4.50165438e+11 3.86124394e+25 0
288 7920 -2.63950090e-06 1.84139653e-05 4.49647112e+11 5.27382797e+25 0
288 7960 -2.63953149e-06 1.75760082e-05 4.48682833e+11 7.10124143e+25 0
288 8000 -2.63963017e-06 1.67380606e-05 4.47034808e+11 9.43957760e+25 0
288 8040 -2.63973507e-06 1.59001242e-05 4.44097389e+11 1.23654296e+26 0
288 8080 -2.63982626e-06 1.50621794e-05 4.38995804e+11 1.59868489e+26 0
288 8120 -2.63967127e-06 1.42242181e-05 4.30570480e+11 2.04057677e+26 0
288 8160 -2.63957796e-06 1.33862519e-05 4.17115240e+11 2.56207640e+26 0
288 8200 -2.63951897e-06 1.25483070e-05 3.96532859e+11 3.17845687e+26 0
288 8240 -2.63946975e-06 1.17103748e-05 3.64996764e+11 3.88751023e+26 0
288 8280 -2.63944599e-06 1.08724247e-05 3.21009944e+11 4.68242042e+26 0
288 8320 -2.63982693e-06 1.00344250e-05 2.62996937e+11 5.57014743e+26 0
288 8360 -2.64117607e-06 9.19642179e-06 1.91643161e+11 6.53718372e+26 0
288 8400 -2.64560532e-06 8.35844109e-06 1.16588246e+11 7.55846548e+26 0
288 8440 -2.65004507e-06 7.52047919e-06 5.35132908e+10 8.62300657e+26 0
288 8480 -2.65870938e-06 6.68251924e-06 1.04177532e+10 9.69349513e+26 0
288 8520 -2.62458170e-06 6.98571525e-06 2.16160288e+08 9.30371958e+26 0
288 8560 -2.62769964e-06 7.82880140e-06 6.58571679e+07 8.21861934e+26 0
288 8600 -2.63110353e-06 8.66943568e-06 3.40132192e+07 7.17110504e+26 0
288 8640 -2.63377070e-06 9.50924168e-06 2.23493864e+07 6.17076198e+26 0
288 8680 -2.63326598e-06 1.03486476e-05 1.71728550e+07 5.23146115e+26 0
288 8720 -2.63198141e-06 1.11878185e-05 1.44764913e+07 4.37584250e+26 0
288 8760 -2.63098895e-06 1.20268093e-05 1.30062379e+07 3.60475264e+26 0
288 8800 -2.63130635e-06 1.28656801e-05 1.21279082e+07 2.93329525e+26 0
288 8840 -2.63246415e-06 1.37044702e-05 1.16242041e+07 2.35482862e+26 0
288 8880 -2.63352928e-06 1.45432063e-05 1.13231464e+07 1.86237771e+26 0
288 8920 -2.63462588e-06 1.53819063e-05 1.11435087e+07 1.45289874e+26 0
288 8960 -2.63574764e-06 1.62205829e-05 1.10409659e+07 1.11748067e+26 0
288 9000 -2.63670972e-06 1.70592454e-05 1.09812410e+07 8.47894741e+25 0
288 9040 -2.63764127e-06 1.78978998e-05 1.09493966e+07 6.34525564e+25 0
288 9080 -2.63864663e-06 1.87365504e-05 1.09307698e+07 4.68399359e+25 0
288 9120 -2.63964742e-06 1.95752001e-05 1.09208658e+07 3.41007686e+25 0
288 9160 -2.64064112e-06 2.04138506e-05 1.09158153e+07 2.44566881e+25 0
288 9200 -2.64158936e-06 2.12525032e-05 1.09132806e+07 1.73373881e+25 0
288 9240 -2.64253353e-06 2.20911519e-05 1.09120615e+07 1.20755060e+25 0
288 9280 -2.64346810e-06 2.29297928e-05 1.09114615e+07 8.32156340e+24 0
288 9320 -2.64440148e-06 2.37684284e-05 1.09111759e+07 5.64326880e+24 0
288 9360 -2.64533058e-06 2.46070605e-05 1.09110478e+07 3.78309980e+24 0
288 9400 -2.64626328e-06 2.54456902e-05 1.09109894e+07 2.49776464e+24 0
288 9440 -2.64720005e-06 2.62843185e-05 1.09109650e+07 1.62628332e+24 0
288 9480 -2.64813879e-06 2.71229459e-05 1.09109548e+07 1.04453082e+24 0
288 9520 -2.64907757e-06 2.79615727e-05 1.09109505e+07 6.61434127e+23 0
288 9560 -2.65001634e-06 2.88001993e-05 1.09109489e+07 4.12772947e+23 0
288 9600 -2.65095518e-06 2.96388256e-05 1.09109483e+07 2.54203710e+23 0
288 9640 -2.65189377e-06 3.04774519e-05 1.09109480e+07 1.23403557e+23 0
288 9680 -2.65283240e-06 3.13160780e-05 1.09109480e+07 0.00000000e+00 0
288 9720 -2.65377102e-06 3.21547042e-05 1.09109480e+07 0.00000000e+00 0
288 9760 -2.65470964e-06 3.29933304e-05 1.09109480e+07 0.00000000e+00 0
288 9800 -2.65564826e-06 3.38319566e-05 1.09109480e+07 0.00000000e+00 0
288 9840 -2.65658688e-06 3.46705828e-05 1.09109480e+07 0.00000000e+00 0
288 9880 -2.65752551e-06 3.55092090e-05 1.09109480e+07 0.00000000e+00 0
288 9920 -2.65846413e-06 3.63478352e-05 1.09109480e+07 0.00000000e+00 0
288 9960 -2.65940275e-06 3.71864614e-05 1.09109480e+07 0.00000000e+00 0
288 10000 -2.66034137e-06 3.80250876e-05 1.09109480e+07 0.00000000e+00 0
288 10040 -2.66127999e-06 3.88637138e-05 1.09109480e+07 0.00000000e+00 0
288 10080 -2.66221862e-06 3.97023400e-05 1.09109480e+07 0.00000000e+00 0
288 10120 -2.66315724e-06 4.05409662e-05 1.09109480e+07 0.00000000e+00 0
288 10160 -2.66409586e-06 4.13795924e-05 1.09109480e+07 0.00000000e+00 0
288 10200 -2.66503448e-06 4.22182186e-05 1.09109480e+07 0.00000000e+00 0
288 10240 -2.66597310e-06 4.30568448e-05 1.09109480e+07 0.00000000e+00 0
288 10280 -2.66691173e-06 4.38954710e-05 1.09109480e+07 0.00000000e+00 0
288 10320 -2.66785035e-06 4.47340972e-05 1.09109480e+07 0.00000000e+00 0
288 10360 -2.66878897e-06 4.55727234e-05 1.09109480e+07 0.00000000e+00 0
288 10400 -2.66972759e-06 4.64113495e-05 1.09109480e+07 0.00000000e+00 0
288 10440 -2.67066621e-06 4.72499757e-05 1.09109480e+07 0.00000000e+00 0
288 10480 -2.67160484e-06 4.80886019e-05 1.09109480e+07 0.00000000e+00 0
288 10520 -2.67254346e-06 4.89272281e-05 1.09109480e+07 0.00000000e+00 0
288 10560 -2.67348208e-06 4.97658543e-05 1.09109480e+07 0.00000000e+00 0
288 10600 -2.67442070e-06 5.06044805e-05 1.09109480e+07 0.00000000e+00 0
288 10640 -2.67535932e-06 5.14431067e-05 1.09109480e+07 0.00000000e+00 0
288 10680 -2.67629795e-06 5.22817329e-05 1.09109480e+07 0.00000000e+00 0
288 10720 -2.67723657e-06 5.31203591e-05 1.09109480e+07 0.00000000e+00 0
288 10760 -2.67817519e-06 5.39589853e-05 1.09109480e+07 0.00000000e+00 0
288 10800 -2.67911381e-06 5.47976115e-05 1.09109480e+07 0.00000000e+00 0
288 10840 -2.68005243e-06 5.56362377e-05 1.09109480e+07 0.00000000e+00 0
288 10880 -2.68099106e-06 5.64748639e-05 1.09109480e+07 0.00000000e+00 0
288 10920 -2.68192968e-06 5.73134901e-05 1.09109480e+07 0.00000000e+00 0
288 10960 -2.68286830e-06 5.81521163e-05 1.09109480e+07 0.00000000e+00 0
288 11000 -2.68380692e-06 5.89907425e-05 1.09109480e+07 0.00000000e+00 0
288 11040 -2.68474554e-06 5.98293687e-05 1.09109480e+07 0.00000000e+00 0
288 11080 -2.68568417e-06 6.06679949e-05 1.09109480e+07 0.00000000e+00 0
288 11120 -2.68662279e-06 6.15066211e-05 1.09109480e+07 0.00000000e+00 0
288 11160 -2.68756141e-06 6.23452473e-05 1.09109480e+07 0.00000000e+00 0
288 11200 -2.68850003e-06 6.31838734e-05 1.09109480e+07 0.00000000e+00 0
288 11240 -2.68943865e-06 6.40224996e-05 1.09109480e+07 0.00000000e+00 0
288 11280 -2.69037728e-06 6.48611258e-05 1.09109480e+07 0.00000000e+00 0
288 11320 -2.69131590e-06 6.56997520e-05 1.09109480e+07 0.00000000e+00 0
288 11360 -2.69225452e-06 6.65383782e-05 1.09109480e+07 0.00000000e+00 0
288 11400 -2.69319314e-06 6.73770044e-05 1.09109480e+07 0.00000000e+00 0
288 11440 -2.69413176e-06 6.82156306e-05 1.09109480e+07 0.00000000e+00 0
288 11480 -2.69507038e-06 6.90542568e-05 1.09109480e+07 0.00000000e+00 0
288 11520 -2.69600901e-06 6.98928830e-05 1.09109480e+07 0.00000000e+00 0
288 11560 -2.69694763e-06 7.07315092e-05 1.09109480e+07 0.00000000e+00 0
288 11600 -2.69788625e-06 7.15701354e-05 1.09109480e+07 0.00000000e+00 0
288 11640 -2.69882487e-06 7.24087616e-05 1.09109480e+07 0.00000000e+00 0
288 11680 -2.69976349e-06 7.32473878e-05 1.09109480e+07 0.00000000e+00 0
288 11720 -2.70070212e-06 7.40860140e-05 1.09109480e+07 0.00000000e+00 0
288 11760 -2.70164074e-06 7.49246402e-05 1.09109480e+07 0.00000000e+00 0
288 11800 -2.70257936e-06 7.57632664e-05 1.09109480e+07 0.00000000e+00 0
288 11840 -2.70351798e-06 7.66018926e-05 1.09109480e+07 0.00000000e+00 0
288 11880 -2.70445660e-06 7.74405188e-05 1.09109480e+07 0.00000000e+00 0
288 11920 -2.70539523e-06 7.82791450e-05 1.09109480e+07 0.00000000e+00 0
288 11960 -2.70633385e-06 7.91177712e-05 1.09109480e+07 0.00000000e+00 0
288 12000 -2.70727247e-06 7.99563974e-05 1.09109480e+07 0.00000000e+00 0
288 12040 -2.70821109e-06 8.07950235e-05 1.09109480e+07 0.00000000e+00 0
288 12080 -2.70914971e-06 8.16336497e-05 1.09109480e+07 0.00000000e+00 0
288 12120 -2.71008834e-06 8.24722759e-05 1.09109480e+07 0.00000000e+00 0
288 12160 -2.71102696e-06 8.33109021e-05 1.09109480e+07 0.00000000e+00 0
288 12200 -2.71196558e-06 8.41495283e-05 1.09109480e+07 0.00000000e+00 0
288 12240 -2.71290420e-06 8.49881545e-05 1.09109480e+07 0.00000000e+00 0
288 12280 -2.71384282e-06 8.58267807e-05 1.09109480e+07 0.00000000e+00 0
288 12320 -2.71478145e-06 8.66654069e-05 1.09109480e+07 0.00000000e+00 0
288 12360 -2.71572007e-06 8.75040331e-05 1.09109480e+07 0.00000000e+00 0
288 12400 -2.71665869e-06 8.83426593e-05 1.09109480e+07 0.00000000e+00 0
288 12440 -2.71759731e-06 8.91812855e-05 1.09109480e+07 0.00000000e+00 0
288 12480 -2.71853593e-06 9.00199117e-05 1.09109480e+07 0.00000000e+00 0
288 12520 -2.71947456e-06 9.08585379e-05 1.09109480e+07 0.00000000e+00 0
288 12560 -2.72041318e-06 9.16971641e-05 1.09109480e+07 0.00000000e+00 0
288 12600 -2.72135180e-06 9.25357903e-05 1.09109480e+07 0.00000000e+00 0
288 12640 -2.72229042e-06 9.33744165e-05 1.09109480e+07 0.00000000e+00 0
288 12680 -2.72322904e-06 9.42130427e-05 1.09109480e+07 0.00000000e+00 0
288 12720 -2.72416767e-06 9.50516689e-05 1.09109480e+07 0.00000000e+00 0
288 12760 -2.72510629e-06 9.58902951e-05 1.09109480e+07 0.00000000e+00 0
288 12800 -2.72604491e-06 9.67289213e-05 1.09109480e+07 0.00000000e+00 0
288 12840 -2.72698353e-06 9.75675474e-05 1.09109480e+07 0.00000000e+00 0
288 12880 -2.72792215e-06 9.84061736e-05 1.09109480e+07 0.00000000e+00 0
288 12920 -2.72886077e-06 9.92447998e-05 1.09109480e+07 0.00000000e+00 0
288 12960 -2.72979940e-06 1.00083426e-04 1.09109480e+07 0.00000000e+00 0
288 13000 -2.73073802e-06 1.00922052e-04 1.09109480e+07 0.00000000e+00 0
288 13040 -2.73167664e-06 1.01760678e-04 1.09109480e+07 0.00000000e+00 0
288 13080 -2.73261526e-06 1.02599305e-04 1.09109480e+07 0.00000000e+00 0
288 13120 -2.73355388e-06 1.03437931e-04 1.09109480e+07 0.00000000e+00 0
288 13160 -2.73449251e-06 1.04276557e-04 1.09109480e+07 0.00000000e+00 0
288 13200 -2.73543113e-06 1.05115183e-04 1.09109480e+07 0.00000000e+00 0
288 13240 -2.73636975e-06 1.05953809e-04 1.09109480e+07 0.00000000e+00 0
288 13280 -2.73730837e-06 1.06792436e-04 1.09109480e+07 0.00000000e+00 0
288 13320 -2.73824699e-06 1.07631062e-04 1.09109480e+07 0.00000000e+00 0
288 13360 -2.73918562e-06 1.08469688e-04 1.09109480e+07 0.00000000e+00 0
288 13400 -2.74012424e-06 1.09308314e-04 1.09109480e+07 0.00000000e+00 0
288 13440 -2.74106286e-06 1.10146940e-04 1.09109480e+07 0.00000000e+00 0
288 13480 -2.74200148e-06 1.10985567e-04 1.09109480e+07 0.00000000e+00 0
288 13520 -2.74294010e-06 1.11824193e-04 1.09109480e+07 0.00000000e+00 0
288 13560 -2.74387873e-06 1.12662819e-04 1.09109480e+07 0.00000000e+00 0
288 13600 -2.74481735e-06 1.13501445e-04 1.09109480e+07 0.00000000e+00 0
288 13640 -2.74575597e-06 1.14340071e-04 1.09109480e+07 0.00000000e+00 0
288 13680 -2.74669459e-06 1.15178698e-04 1.09109480e+07 0.00000000e+00 0
288 13720 -2.74763321e-06 1.16017324e-04 1.09109480e+07 0.00000000e+00 0
288 13760 -2.74857184e-06 1.16855950e-04 1.09109480e+07 0.00000000e+00 0
288 13800 -2.74951046e-06 1.17694576e-04 1.09109480e+07 0.00000000e+00 0
288 13840 -2.75044908e-06 1.18533202e-04 1.09109480e+07 0.00000000e+00 0
288 13880 -2.75138770e-06 1.19371829e-04 1.09109480e+07 0.00000000e+00 0
288 13920 -2.75232632e-06 1.20210455e-04 1.09109480e+07 0.00000000e+00 0
288 13960 -2.75326495e-06 1.21049081e-04 1.09109480e+07 0.00000000e+00 0
288 14000 -2.75420357e-06 1.21887707e-04 1.09109480e+07 0.00000000e+00 0
288 14040 -2.75514219e-06 1.22726333e-04 1.09109480e+07 0.00000000e+00 0
288 14080 -2.75608081e-06 1.23564959e-04 1.09109480e+07 0.00000000e+00 0
288 14120 -2.75701943e-06 1.24403586e-04 1.09109480e+07 0.00000000e+00 0
288 14160 -2.75795806e-06 1.25242212e-04 1.09109480e+07 0.00000000e+00 0
288 14200 -2.75889668e-06 1.26080838e-04 1.09109480e+07 0.00000000e+00 0
288 14240 -2.75983530e-06 1.26919464e-04 1.09109480e+07 0.00000000e+00 0
288 14280 -2.76077392e-06 1.27758090e-04 1.09109480e+07 0.00000000e+00 0
288 14320 -2.76171254e-06 1.28596717e-04 1.09109480e+07 0.00000000e+00 0
288 14360 -2.76265116e-06 1.29435343e-04 1.09109480e+07 0.00000000e+00 0
288 14400 -2.76358979e-06 1.30273969e-04 1.09109480e+07 0.00000000e+00 0
288 14440 -2.76452841e-06 1.31112595e-04 1.09109480e+07 0.00000000e+00 0
288 14480 -2.76546703e-06 1.31951221e-04 1.09109480e+07 0.00000000e+00 0
288 14520 -2.76640565e-06 1.32789848e-04 1.09109480e+07 0.00000000e+00 0
288 14560 -2.76734427e-06 1.33628474e-04 1.09109480e+07 0.00000000e+00 0
288 14600 -2.76828290e-06 1.34467100e-04 1.09109480e+07 0.00000000e+00 0
288 14640 -2.76922152e-06 1.35305726e-04 1.09109480e+07 0.00000000e+00 0
288 14680 -2.77016014e-06 1.36144352e-04 1.09109480e+07 0.00000000e+00 0
288 14720 -2.77109876e-06 1.36982979e-04 1.09109480e+07 0.00000000e+00 0
288 14760 -2.77203738e-06 1.37821605e-04 1.09109480e+07 0.00000000e+00 0
288 14800 -2.77297601e-06 1.38660231e-04 1.09109480e+07 0.00000000e+00 0
288 14840 -2.77391463e-06 1.39498857e-04 1.09109480e+07 0.00000000e+00 0
288 14880 -2.77485325e-06 1.40337483e-04 1.09109480e+07 0.00000000e+00 0
288 14920 -2.77579187e-06 1.41176110e-04 1.09109480e+07 0.00000000e+00 0
288 14960 -2.77673049e-06 1.42014736e-04 1.09109480e+07 0.00000000e+00 0
288 15000 -2.77766912e-06 1.42853362e-04 1.09109480e+07 0.00000000e+00 0
288 15040 -2.77860774e-06 1.43691988e-04 1.09109480e+07 0.00000000e+00 0
288 15080 -2.77954636e-06 1.44530614e-04 1.09109480e+07 0.00000000e+00 0
288 15120 -2.78048498e-06 1.45369241e-04 1.09109480e+07 0.00000000e+00 0
288 15160 -2.78142360e-06 1.46207867e-04 1.09109480e+07 0.00000000e+00 0
288 15200 -2.78236223e-06 1.47046493e-04 1.09109480e+07 0.00000000e+00 0
288 15240 -2.78330085e-06 1.47885119e-04 1.09109480e+07 0.00000000e+00 0
288 15280 -2.78423947e-06 1.48723745e-04 1.09109480e+07 0.00000000e+00 0
288 15320 -2.78517809e-06 1.49562372e-04 1.09109480e+07 0.00000000e+00 0
288 15360 -2.78611671e-06 1.50400998e-04 1.09109480e+07 0.00000000e+00 0
288 15400 -2.78705534e-06 1.51239624e-04 1.09109480e+07 0.00000000e+00 0
288 15440 -2.78799396e-06 1.52078250e-04 1.09109480e+07 0.00000000e+00 0
288 15480 -2.78893258e-06 1.52916876e-04 1.09109480e+07 0.00000000e+00 0
288 15520 -2.78987120e-06 1.53755503e-04 1.09109480e+07 0.00000000e+00 0
288 15560 -2.79080982e-06 1.54594129e-04 1.09109480e+07 0.00000000e+00 0
288 15600 -2.79174845e-06 1.55432755e-04 1.09109480e+07 0.00000000e+00 0
288 15640 -2.79268707e-06 1.56271381e-04 1.09109480e+07 0.00000000e+00 0
288 15680 -2.79362569e-06 1.57110007e-04 1.09109480e+07 0.00000000e+00 0
288 15720 -2.79456431e-06 1.57948633e-04 1.09109480e+07 0.00000000e+00 0
288 15760 -2.79550293e-06 1.58787260e-04 1.09109480e+07 0.00000000e+00 0
288 15800 -2.79644156e-06 1.59625886e-04 1.09109480e+07 0.00000000e+00 0
288 15840 -2.79738018e-06 1.60464512e-04 1.09109480e+07 0.00000000e+00 0
288 15880 -2.79831880e-06 1.61303138e-04 1.09109480e+07 0.00000000e+00 0
288 15920 -2.79925742e-06 1.62141764e-04 1.09109480e+07 0.00000000e+00 0
288 15960 -2.80019604e-06 1.62980391e-04 1.09109480e+07 0.00000000e+00 0
288 16000 -2.80113466e-06 1.63819017e-04 1.09109480e+07 0.00000000e+00 0
288 16040 -2.80207329e-06 1.64657643e-04 1.09109480e+07 0.00000000e+00 0
288 16080 -2.80301191e-06 1.65496269e-04 1.09109480e+07 0.00000000e+00 0
288 16120 -2.80395053e-06 1.66334895e-04 1.09109480e+07 0.00000000e+00 0
288 16160 -2.80488915e-06 1.67173522e-04 1.09109480e+07 0.00000000e+00 0
288 16200 -2.80582777e-06 1.68012148e-04 1.09109480e+07 0.00000000e+00 0
288 16240 -2.80676640e-06 1.68850774e-04 1.09109480e+07 0.00000000e+00 0
288 16280 -2.80770502e-06 1.69689400e-04 1.09109480e+07 0.00000000e+00 0
288 16320 -2.80864364e-06 1.70528026e-04 1.09109480e+07 0.00000000e+00 0
288 16360 -2.80958226e-06 1.71366653e-04 1.09109480e+07 0.00000000e+00 0
288 16400 -2.81052088e-06 1.72205279e-04 1.09109480e+07 0.00000000e+00 0
288 16440 -2.81145951e-06 1.73043905e-04 1.09109480e+07 0.00000000e+00 0
288 16480 -2.81239813e-06 1.73882531e-04 1.09109480e+07 0.00000000e+00 0
288 16520 -2.81333675e-06 1.74721157e-04 1.09109480e+07 0.00000000e+00 0
288 16560 -2.81427537e-06 1.75559784e-04 1.09109480e+07 0.00000000e+00 0
288 16600 -2.81521399e-06 1.76398410e-04 1.09109480e+07 0.00000000e+00 0
288 16640 -2.81615262e-06 1.77237036e-04 1.09109480e+07 0.00000000e+00 0
288 16680 -2.81709124e-06 1.78075662e-04 1.09109480e+07 0.00000000e+00 0
288 16720 -2.81802986e-06 1.78914288e-04 1.09109480e+07 0.00000000e+00 0
288 16760 -2.81896848e-06 1.79752915e-04 1.09109480e+07 0.00000000e+00 0
288 16800 -2.81990710e-06 1.80591541e-04 1.09109480e+07 0.00000000e+00 0
288 16840 -2.82084573e-06 1.81430167e-04 1.09109480e+07 0.00000000e+00 0
288 16880 -2.82178435e-06 1.82268793e-04 1.09109480e+07 0.00000000e+00 0
288 16920 -2.82272297e-06 1.83107419e-04 1.09109480e+07 0.00000000e+00 0
288 16960 -2.82366159e-06 1.83946046e-04 1.09109480e+07 0.00000000e+00 0
304 -1 -1.29882370e-06 1.84349171e-04 7.21118233e+11 0.00000000e+00 0
304 0 -1.29882370e-06 1.84328222e-04 7.21118233e+11 0.00000000e+00 0
304 40 -1.29882370e-06 1.83490271e-04 7.21118233e+11 0.00000000e+00 0
304 80 -1.29882370e-06 1.82652320e-04 7.21118233e+11 0.00000000e+00 0
304 120 -1.29882370e-06 1.81814369e-04 7.21118233e+11 0.00000000e+00 0
304 160 -1.29882370e-06 1.80976419e-04 7.21118233e+11 0.00000000e+00 0
304 200 -1.29882370e-06 1.80138468e-04 7.21118233e+11 0.00000000e+00 0
304 240 -1.29882370e-06 1.79300517e-04 7.21118233e+11 0.00000000e+00 0
304 280 -1.29882370e-06 1.78462566e-04 7.21118233e+11 0.00000000e+00 0
304 320 -1.29882370e-06 1.77624616e-04 7.21118233e+11 0.00000000e+00 0
304 360 -1.29882370e-06 1.76786665e-04 7.21118233e+11 0.00000000e+00 0
304 400 -1.29882370e-06 1.75948714e-04 7.21118233e+11 0.00000000e+00 0
304 440 -1.29882370e-06 1.75110763e-04 7.21118233e+11 0.00000000e+00 0
304 480 -1.29882370e-06 1.74272813e-04 7.21118233e+11 0.00000000e+00 0
304 520 -1.29882370e-06 1.73434862e-04 7.21118233e+11 0.00000000e+00 0
304 560 -1.29882370e-06 1.72596911e-04 7.21118233e+11 0.00000000e+00 0
304 600 -1.29882370e-06 1.71758960e-04 7.21118233e+11 0.00000000e+00 0
304 640 -1.29882370e-06 1.70921009e-04 7.21118233e+11 0.00000000e+00 0
304 680 -1.29882370e-06 1.70083059e-04 7.21118233e+11 0.00000000e+00 0
304 720 -1.29882370e-06 1.69245108e-04 7.21118233e+11 0.00000000e+00 0
304 760 -1.29882370e-06 1.68407157e-04 7.21118233e+11 0.00000000e+00 0
304 800 -1.29882370e-06 1.67569206e-04 7.21118233e+11 0.00000000e+00 0
304 840 -1.29882370e-06 1.66731256e-04 7.21118233e+11 0.00000000e+00 0
304 880 -1.29882370e-06 1.65893305e-04 7.21118233e+11 0.00000000e+00 0
304 920 -1.29882370e-06 1.65055354e-04 7.21118233e+11 0.00000000e+00 0
304 960 -1.29882370e-06 1.64217403e-04 7.21118233e+11 0.00000000e+00 0
304 1000 -1.29882370e-06 1.63379452e-04 7.21118233e+11 0.00000000e+00 0
304 1040 -1.29882370e-06 1.62541502e-04 7.21118233e+11 0.00000000e+00 0
304 1080 -1.29882370e-06 1.61703551e-04 7.21118233e+11 0.00000000e+00 0
304 1120 -1.29882370e-06 1.60865600e-04 7.21118233e+11 0.00000000e+00 0
304 1160 -1.29882370e-06 1.60027649e-04 7.21118233e+11 0.00000000e+00 0
304 1200 -1.29882370e-06 1.59189699e-04 7.21118233e+11 0.00000000e+00 0
304 1240 -1.29882370e-06 1.58351748e-04 7.21118233e+11 0.00000000e+00 0
304 1280 -1.29882370e-06 1.57513797e-04 7.21118233e+11 0.00000000e+00 0
304 1320 -1.29882370e-06 1.56675846e-04 7.21118233e+11 0.00000000e+00 0
304 1360 -1.29882370e-06 1.55837895e-04 7.21118233e+11 0.00000000e+00 0
304 1400 -1.29882370e-06 1.54999945e-04 7.21118233e+11 0.00000000e+00 0
304 1440 -1.29882370e-06 1.54161994e-04 7.21118233e+11 0.00000000e+00 0
304 1480 -1.29882370e-06 1.53324043e-04 7.21118233e+11 0.00000000e+00 0
304 1520 -1.29882370e-06 1.52486092e-04 7.21118233e+11 0.00000000e+00 0
304 1560 -1.29882370e-06 1.51648142e-04 7.21118233e+11 0.00000000e+00 0
304 1600 -1.29882370e-06 1.50810191e-04 7.21118233e+11 0.00000000e+00 0
304 1640 -1.29882370e-06 1.49972240e-04 7.21118233e+11 0.00000000e+00 0
304 1680 -1.29882370e-06 1.49134289e-04 7.21118233e+11 0.00000000e+00 0
304 1720 -1.29882370e-06 1.48296338e-04 7.21118233e+11 0.00000000e+00 0
304 1760 -1.29882370e-06 1.47458388e-04 7.21118233e+11 0.00000000e+00 0
304 1800 -1.29882370e-06 1.46620437e-04 7.21118233e+11 0.00000000e+00 0
304 1840 -1.29882370e-06 1.45782486e-04 7.21118233e+11 0.00000000e+00 0
304 1880 -1.29882370e-06 1.44944535e-04 7.21118233e+11 0.00000000e+00 0
304 1920 -1.29882370e-06 1.44106585e-04 7.21118233e+11 0.00000000e+00 0
304 1960 -1.29882370e-06 1.43268634e-04 7.21118233e+11 0.00000000e+00 0
304 2000 -1.29882370e-06 1.42430683e-04 7.21118233e+11 0.00000000e+00 0
304 2040 -1.29882370e-06 1.41592732e-04 7.21118233e+11 0.00000000e+00 0
304 2080 -1.29882370e-06 1.40754781e-04 7.21118233e+11 0.00000000e+00 0
304 2120 -1.29882370e-06 1.39916831e-04 7.21118233e+11 0.00000000e+00 0
304 2160 -1.29882370e-06 1.39078880e-04 7.21118233e+11 0.00000000e+00 0
304 2200 -1.29882370e-06 1.38240929e-04 7.21118233e+11 0.00000000e+00 0
304 2240 -1.29882370e-06 1.37402978e-04 7.21118233e+11 0.00000000e+00 0
304 2280 -1.29882370e-06 1.36565028e-04 7.21118233e+11 0.00000000e+00 0
304 2320 -1.29882370e-06 1.35727077e-04 7.21118233e+11 0.00000000e+00 0
304 2360 -1.29882370e-06 1.34889126e-04 7.21118233e+11 0.00000000e+00 0
304 2400 -1.29882370e-06 1.34051175e-04 7.21118233e+11 0.00000000e+00 0
304 2440 -1.29882370e-06 1.33213225e-04 7.21118233e+11 0.00000000e+00 0
304 2480 -1.29882370e-06 1.32375274e-04 7.21118233e+11 0.00000000e+00 0
304 2520 -1.29882370e-06 1.31537323e-04 7.21118233e+11 0.00000000e+00 0
304 2560 -1.29882370e-06 1.30699372e-04 7.21118233e+11 0.00000000e+00 0
304 2600 -1.29882370e-06 1.29861421e-04 7.21118233e+11 0.00000000e+00 0
304 2640 -1.29882370e-06 1.29023471e-04 7.21118233e+11 0.00000000e+00 0
304 2680 -1.29882370e-06 1.28185520e-04 7.21118233e+11 0.00000000e+00 0
304 2720 -1.29882370e-06 1.27347569e-04 7.21118233e+11 0.00000000e+00 0
304 2760 -1.29882370e-06 1.26509618e-04 7.21118233e+11 0.00000000e+00 0
304 2800 -1.29882370e-06 1.25671668e-04 7.21118233e+11 0.00000000e+00 0
304 2840 -1.29882370e-06 1.24833717e-04 7.21118233e+11 0.00000000e+00 0
304 2880 -1.29882370e-06 1.23995766e-04 7.21118233e+11 0.00000000e+00 0
304 2920 -1.29882370e-06 1.23157815e-04 7.21118233e+11 0.00000000e+00 0
304 2960 -1.29882370e-06 1.22319864e-04 7.21118233e+11 0.00000000e+00 0
304 3000 -1.29882370e-06 1.21481914e-04 7.21118233e+11 0.00000000e+00 0
304 3040 -1.29882370e-06 1.20643963e-04 7.21118233e+11 0.00000000e+00 0
304 3080 -1.29882370e-06 1.19806012e-04 7.21118233e+11 0.00000000e+00 0
304 3120 -1.29882370e-06 1.18968061e-04 7.21118233e+11 0.00000000e+00 0
304 3160 -1.29882370e-06 1.18130111e-04 7.21118233e+11 0.00000000e+00 0
304 3200 -1.29882370e-06 1.17292160e-04 7.21118233e+11 0.00000000e+00 0
304 3240 -1.29882370e-06 1.16454209e-04 7.21118233e+11 0.00000000e+00 0
304 3280 -1.29882370e-06 1.15616258e-04 7.21118233e+11 0.00000000e+00 0
304 3320 -1.29882370e-06 1.14778307e-04 7.21118233e+11 0.00000000e+00 0
304 3360 -1.29882370e-06 1.13940357e-04 7.21118233e+11 0.00000000e+00 0
