# refraction=1, step 0, on-axis |x|<5 d_e
# z/d_e   P_abs [W/m^3]   n_e/n_cr
 5.4125000e+02  0.0000000e+00  0.0000000e+00
 5.4175000e+02  0.0000000e+00  0.0000000e+00
 5.4225000e+02  0.0000000e+00  0.0000000e+00
 5.4275000e+02  0.0000000e+00  0.0000000e+00
 5.4325000e+02  0.0000000e+00  0.0000000e+00
 5.4375000e+02  0.0000000e+00  0.0000000e+00
 5.4425000e+02  0.0000000e+00  0.0000000e+00
 5.4475000e+02  0.0000000e+00  0.0000000e+00
 5.4525000e+02  0.0000000e+00  0.0000000e+00
 5.4575000e+02  0.0000000e+00  0.0000000e+00
 5.4625000e+02  0.0000000e+00  0.0000000e+00
 5.4675000e+02  0.0000000e+00  0.0000000e+00
 5.4725000e+02  0.0000000e+00  0.0000000e+00
 5.4775000e+02  0.0000000e+00  0.0000000e+00
 5.4825000e+02  0.0000000e+00  0.0000000e+00
 5.4875000e+02  0.0000000e+00  0.0000000e+00
 5.4925000e+02  0.0000000e+00  0.0000000e+00
 5.4975000e+02  0.0000000e+00  0.0000000e+00
 5.5025000e+02  0.0000000e+00  0.0000000e+00
 5.5075000e+02  0.0000000e+00  0.0000000e+00
 5.5125000e+02  0.0000000e+00  0.0000000e+00
 5.5175000e+02  0.0000000e+00  0.0000000e+00
 5.5225000e+02  0.0000000e+00  0.0000000e+00
 5.5275000e+02  0.0000000e+00  0.0000000e+00
 5.5325000e+02  0.0000000e+00  0.0000000e+00
 5.5375000e+02  0.0000000e+00  0.0000000e+00
 5.5425000e+02  0.0000000e+00  0.0000000e+00
 5.5475000e+02  0.0000000e+00  0.0000000e+00
 5.5525000e+02  0.0000000e+00  0.0000000e+00
 5.5575000e+02  0.0000000e+00  0.0000000e+00
 5.5625000e+02  0.0000000e+00  0.0000000e+00
 5.5675000e+02  0.0000000e+00  0.0000000e+00
 5.5725000e+02  0.0000000e+00  0.0000000e+00
 5.5775000e+02  0.0000000e+00  0.0000000e+00
 5.5825000e+02  0.0000000e+00  0.0000000e+00
 5.5875000e+02  0.0000000e+00  0.0000000e+00
 5.5925000e+02  0.0000000e+00  0.0000000e+00
 5.5975000e+02  0.0000000e+00  0.0000000e+00
 5.6025000e+02  0.0000000e+00  0.0000000e+00
 5.6075000e+02  0.0000000e+00  0.0000000e+00
 5.6125000e+02  0.0000000e+00  0.0000000e+00
 5.6175000e+02  0.0000000e+00  0.0000000e+00
 5.6225000e+02  0.0000000e+00  0.0000000e+00
 5.6275000e+02  0.0000000e+00  0.0000000e+00
 5.6325000e+02  0.0000000e+00  0.0000000e+00
 5.6375000e+02  0.0000000e+00  0.0000000e+00
 5.6425000e+02  0.0000000e+00  0.0000000e+00
 5.6475000e+02  0.0000000e+00  0.0000000e+00
 5.6525000e+02  0.0000000e+00  0.0000000e+00
 5.6575000e+02  0.0000000e+00  0.0000000e+00
 5.6625000e+02  0.0000000e+00  0.0000000e+00
 5.6675000e+02  0.0000000e+00  0.0000000e+00
 5.6725000e+02  0.0000000e+00  0.0000000e+00
 5.6775000e+02  0.0000000e+00  0.0000000e+00
 5.6825000e+02  0.0000000e+00  0.0000000e+00
 5.6875000e+02  0.0000000e+00  0.0000000e+00
 5.6925000e+02  0.0000000e+00  0.0000000e+00
 5.6975000e+02  0.0000000e+00  0.0000000e+00
 5.7025000e+02  0.0000000e+00  0.0000000e+00
 5.7075000e+02  0.0000000e+00  0.0000000e+00
 5.7125000e+02  0.0000000e+00  0.0000000e+00
 5.7175000e+02  0.0000000e+00  0.0000000e+00
 5.7225000e+02  0.0000000e+00  0.0000000e+00
 5.7275000e+02  0.0000000e+00  0.0000000e+00
 5.7325000e+02  0.0000000e+00  0.0000000e+00
 5.7375000e+02  0.0000000e+00  0.0000000e+00
 5.7425000e+02  0.0000000e+00  0.0000000e+00
 5.7475000e+02  0.0000000e+00  0.0000000e+00
 5.7525000e+02  0.0000000e+00  0.0000000e+00
 5.7575000e+02  0.0000000e+00  0.0000000e+00
 5.7625000e+02  0.0000000e+00  0.0000000e+00
 5.7675000e+02  0.0000000e+00  0.0000000e+00
 5.7725000e+02  0.0000000e+00  0.0000000e+00
 5.7775000e+02  0.0000000e+00  0.0000000e+00
 5.7825000e+02  0.0000000e+00  0.0000000e+00
 5.7875000e+02  0.0000000e+00  0.0000000e+00
 5.7925000e+02  0.0000000e+00  0.0000000e+00
 5.7975000e+02  0.0000000e+00  0.0000000e+00
 5.8025000e+02  0.0000000e+00  0.0000000e+00
 5.8075000e+02  0.0000000e+00  0.0000000e+00
 5.8125000e+02  0.0000000e+00  0.0000000e+00
 5.8175000e+02  0.0000000e+00  0.0000000e+00
 5.8225000e+02  0.0000000e+00  0.0000000e+00
 5.8275000e+02  0.0000000e+00  0.0000000e+00
 5.8325000e+02  0.0000000e+00  0.0000000e+00
 5.8375000e+02  0.0000000e+00  0.0000000e+00
 5.8425000e+02  0.0000000e+00  0.0000000e+00
 5.8475000e+02  0.0000000e+00  0.0000000e+00
 5.8525000e+02  0.0000000e+00  0.0000000e+00
 5.8575000e+02  0.0000000e+00  0.0000000e+00
 5.8625000e+02  0.0000000e+00  0.0000000e+00
 5.8675000e+02  0.0000000e+00  0.0000000e+00
 5.8725000e+02  0.0000000e+00  0.0000000e+00
 5.8775000e+02  0.0000000e+00  0.0000000e+00
 5.8825000e+02  0.0000000e+00  0.0000000e+00
 5.8875000e+02  0.0000000e+00  0.0000000e+00
 5.8925000e+02  0.0000000e+00  0.0000000e+00
 5.8975000e+02  0.0000000e+00  0.0000000e+00
 5.9025000e+02  0.0000000e+00  0.0000000e+00
 5.9075000e+02  0.0000000e+00  0.0000000e+00
 5.9125000e+02  0.0000000e+00  0.0000000e+00
 5.9175000e+02  0.0000000e+00  0.0000000e+00
 5.9225000e+02  0.0000000e+00  0.0000000e+00
 5.9275000e+02  0.0000000e+00  0.0000000e+00
 5.9325000e+02  0.0000000e+00  0.0000000e+00
 5.9375000e+02  0.0000000e+00  0.0000000e+00
 5.9425000e+02  0.0000000e+00  0.0000000e+00
 5.9475000e+02  0.0000000e+00  0.0000000e+00
 5.9525000e+02  0.0000000e+00  0.0000000e+00
 5.9575000e+02  0.0000000e+00  0.0000000e+00
 5.9625000e+02  0.0000000e+00  0.0000000e+00
 5.9675000e+02  0.0000000e+00  0.0000000e+00
 5.9725000e+02  0.0000000e+00  0.0000000e+00
 5.9775000e+02  0.0000000e+00  0.0000000e+00
 5.9825000e+02  0.0000000e+00  0.0000000e+00
 5.9875000e+02  0.0000000e+00  0.0000000e+00
 5.9925000e+02  0.0000000e+00  0.0000000e+00
 5.9975000e+02  0.0000000e+00  0.0000000e+00
 6.0025000e+02  0.0000000e+00  0.0000000e+00
 6.0075000e+02  0.0000000e+00  0.0000000e+00
 6.0125000e+02  0.0000000e+00  0.0000000e+00
 6.0175000e+02  0.0000000e+00  0.0000000e+00
 6.0225000e+02  0.0000000e+00  0.0000000e+00
 6.0275000e+02  0.0000000e+00  0.0000000e+00
 6.0325000e+02  0.0000000e+00  0.0000000e+00
 6.0375000e+02  0.0000000e+00  0.0000000e+00
 6.0425000e+02  0.0000000e+00  0.0000000e+00
 6.0475000e+02  0.0000000e+00  0.0000000e+00
 6.0525000e+02  0.0000000e+00  0.0000000e+00
 6.0575000e+02  0.0000000e+00  0.0000000e+00
 6.0625000e+02  0.0000000e+00  0.0000000e+00
 6.0675000e+02  0.0000000e+00  0.0000000e+00
 6.0725000e+02  0.0000000e+00  0.0000000e+00
 6.0775000e+02  0.0000000e+00  0.0000000e+00
 6.0825000e+02  0.0000000e+00  0.0000000e+00
 6.0875000e+02  0.0000000e+00  0.0000000e+00
 6.0925000e+02  0.0000000e+00  0.0000000e+00
 6.0975000e+02  0.0000000e+00  0.0000000e+00
 6.1025000e+02  0.0000000e+00  0.0000000e+00
 6.1075000e+02  0.0000000e+00  0.0000000e+00
 6.1125000e+02  0.0000000e+00  0.0000000e+00
 6.1175000e+02  0.0000000e+00  0.0000000e+00
 6.1225000e+02  0.0000000e+00  0.0000000e+00
 6.1275000e+02  0.0000000e+00  0.0000000e+00
 6.1325000e+02  0.0000000e+00  0.0000000e+00
 6.1375000e+02  0.0000000e+00  0.0000000e+00
 6.1425000e+02  0.0000000e+00  0.0000000e+00
 6.1475000e+02  0.0000000e+00  0.0000000e+00
 6.1525000e+02  0.0000000e+00  0.0000000e+00
 6.1575000e+02  0.0000000e+00  0.0000000e+00
 6.1625000e+02  0.0000000e+00  0.0000000e+00
 6.1675000e+02  0.0000000e+00  0.0000000e+00
 6.1725000e+02  0.0000000e+00  0.0000000e+00
 6.1775000e+02  0.0000000e+00  0.0000000e+00
 6.1825000e+02  0.0000000e+00  0.0000000e+00
 6.1875000e+02  0.0000000e+00  0.0000000e+00
 6.1925000e+02  0.0000000e+00  0.0000000e+00
 6.1975000e+02  0.0000000e+00  0.0000000e+00
 6.2025000e+02  0.0000000e+00  0.0000000e+00
 6.2075000e+02  0.0000000e+00  0.0000000e+00
 6.2125000e+02  0.0000000e+00  0.0000000e+00
 6.2175000e+02  0.0000000e+00  0.0000000e+00
 6.2225000e+02  0.0000000e+00  0.0000000e+00
 6.2275000e+02  0.0000000e+00  0.0000000e+00
 6.2325000e+02  0.0000000e+00  0.0000000e+00
 6.2375000e+02  0.0000000e+00  0.0000000e+00
 6.2425000e+02  0.0000000e+00  0.0000000e+00
 6.2475000e+02  0.0000000e+00  0.0000000e+00
 6.2525000e+02  0.0000000e+00  0.0000000e+00
 6.2575000e+02  0.0000000e+00  0.0000000e+00
 6.2625000e+02  0.0000000e+00  0.0000000e+00
 6.2675000e+02  0.0000000e+00  0.0000000e+00
 6.2725000e+02  0.0000000e+00  0.0000000e+00
 6.2775000e+02  0.0000000e+00  0.0000000e+00
 6.2825000e+02  0.0000000e+00  0.0000000e+00
 6.2875000e+02  0.0000000e+00  0.0000000e+00
 6.2925000e+02  0.0000000e+00  0.0000000e+00
 6.2975000e+02  0.0000000e+00  0.0000000e+00
 6.3025000e+02  0.0000000e+00  0.0000000e+00
 6.3075000e+02  0.0000000e+00  0.0000000e+00
 6.3125000e+02  0.0000000e+00  0.0000000e+00
 6.3175000e+02  0.0000000e+00  0.0000000e+00
 6.3225000e+02  0.0000000e+00  0.0000000e+00
 6.3275000e+02  0.0000000e+00  0.0000000e+00
 6.3325000e+02  0.0000000e+00  0.0000000e+00
 6.3375000e+02  0.0000000e+00  0.0000000e+00
 6.3425000e+02  0.0000000e+00  0.0000000e+00
 6.3475000e+02  0.0000000e+00  0.0000000e+00
 6.3525000e+02  0.0000000e+00  0.0000000e+00
 6.3575000e+02  0.0000000e+00  0.0000000e+00
 6.3625000e+02  0.0000000e+00  0.0000000e+00
 6.3675000e+02  0.0000000e+00  0.0000000e+00
 6.3725000e+02  0.0000000e+00  0.0000000e+00
 6.3775000e+02  0.0000000e+00  0.0000000e+00
 6.3825000e+02  0.0000000e+00  0.0000000e+00
 6.3875000e+02  0.0000000e+00  0.0000000e+00
 6.3925000e+02  0.0000000e+00  0.0000000e+00
 6.3975000e+02  0.0000000e+00  0.0000000e+00
 6.4025000e+02  0.0000000e+00  0.0000000e+00
 6.4075000e+02  0.0000000e+00  0.0000000e+00
 6.4125000e+02  0.0000000e+00  0.0000000e+00
 6.4175000e+02  0.0000000e+00  0.0000000e+00
 6.4225000e+02  0.0000000e+00  0.0000000e+00
 6.4275000e+02  0.0000000e+00  0.0000000e+00
 6.4325000e+02  0.0000000e+00  0.0000000e+00
 6.4375000e+02  0.0000000e+00  0.0000000e+00
 6.4425000e+02  0.0000000e+00  0.0000000e+00
 6.4475000e+02  0.0000000e+00  0.0000000e+00
 6.4525000e+02  0.0000000e+00  0.0000000e+00
 6.4575000e+02  0.0000000e+00  0.0000000e+00
 6.4625000e+02  0.0000000e+00  0.0000000e+00
 6.4675000e+02  0.0000000e+00  0.0000000e+00
 6.4725000e+02  0.0000000e+00  0.0000000e+00
 6.4775000e+02  0.0000000e+00  0.0000000e+00
 6.4825000e+02  0.0000000e+00  0.0000000e+00
 6.4875000e+02  0.0000000e+00  0.0000000e+00
 6.4925000e+02  0.0000000e+00  0.0000000e+00
 6.4975000e+02  0.0000000e+00  0.0000000e+00
 6.5025000e+02  0.0000000e+00  0.0000000e+00
 6.5075000e+02  0.0000000e+00  0.0000000e+00
 6.5125000e+02  0.0000000e+00  0.0000000e+00
 6.5175000e+02  0.0000000e+00  0.0000000e+00
 6.5225000e+02  0.0000000e+00  0.0000000e+00
 6.5275000e+02  0.0000000e+00  0.0000000e+00
 6.5325000e+02  0.0000000e+00  0.0000000e+00
 6.5375000e+02  0.0000000e+00  0.0000000e+00
 6.5425000e+02  0.0000000e+00  0.0000000e+00
 6.5475000e+02  0.0000000e+00  0.0000000e+00
 6.5525000e+02  0.0000000e+00  0.0000000e+00
 6.5575000e+02  0.0000000e+00  0.0000000e+00
 6.5625000e+02  0.0000000e+00  0.0000000e+00
 6.5675000e+02  0.0000000e+00  0.0000000e+00
 6.5725000e+02  0.0000000e+00  0.0000000e+00
 6.5775000e+02  0.0000000e+00  0.0000000e+00
 6.5825000e+02  0.0000000e+00  0.0000000e+00
 6.5875000e+02  0.0000000e+00  0.0000000e+00
 6.5925000e+02  0.0000000e+00  0.0000000e+00
 6.5975000e+02  0.0000000e+00  0.0000000e+00
 6.6025000e+02  0.0000000e+00  0.0000000e+00
 6.6075000e+02  0.0000000e+00  0.0000000e+00
 6.6125000e+02  0.0000000e+00  0.0000000e+00
 6.6175000e+02  0.0000000e+00  0.0000000e+00
 6.6225000e+02  0.0000000e+00  0.0000000e+00
 6.6275000e+02  0.0000000e+00  0.0000000e+00
 6.6325000e+02  0.0000000e+00  0.0000000e+00
 6.6375000e+02  0.0000000e+00  0.0000000e+00
 6.6425000e+02  0.0000000e+00  0.0000000e+00
 6.6475000e+02  0.0000000e+00  0.0000000e+00
 6.6525000e+02  0.0000000e+00  0.0000000e+00
 6.6575000e+02  0.0000000e+00  0.0000000e+00
 6.6625000e+02  0.0000000e+00  0.0000000e+00
 6.6675000e+02  0.0000000e+00  0.0000000e+00
 6.6725000e+02  0.0000000e+00  0.0000000e+00
 6.6775000e+02  0.0000000e+00  0.0000000e+00
 6.6825000e+02  0.0000000e+00  0.0000000e+00
 6.6875000e+02  0.0000000e+00  0.0000000e+00
 6.6925000e+02  0.0000000e+00  0.0000000e+00
 6.6975000e+02  0.0000000e+00  0.0000000e+00
 6.7025000e+02  0.0000000e+00  0.0000000e+00
 6.7075000e+02  0.0000000e+00  0.0000000e+00
 6.7125000e+02  0.0000000e+00  0.0000000e+00
 6.7175000e+02  0.0000000e+00  0.0000000e+00
 6.7225000e+02  0.0000000e+00  0.0000000e+00
 6.7275000e+02  0.0000000e+00  0.0000000e+00
 6.7325000e+02  0.0000000e+00  0.0000000e+00
 6.7375000e+02  0.0000000e+00  0.0000000e+00
 6.7425000e+02  0.0000000e+00  0.0000000e+00
 6.7475000e+02  0.0000000e+00  0.0000000e+00
 6.7525000e+02  0.0000000e+00  0.0000000e+00
 6.7575000e+02  0.0000000e+00  0.0000000e+00
 6.7625000e+02  0.0000000e+00  0.0000000e+00
 6.7675000e+02  0.0000000e+00  0.0000000e+00
 6.7725000e+02  0.0000000e+00  0.0000000e+00
 6.7775000e+02  0.0000000e+00  0.0000000e+00
 6.7825000e+02  0.0000000e+00  0.0000000e+00
 6.7875000e+02  0.0000000e+00  0.0000000e+00
 6.7925000e+02  0.0000000e+00  0.0000000e+00
 6.7975000e+02  0.0000000e+00  0.0000000e+00
 6.8025000e+02  0.0000000e+00  0.0000000e+00
 6.8075000e+02  0.0000000e+00  0.0000000e+00
 6.8125000e+02  0.0000000e+00  0.0000000e+00
 6.8175000e+02  0.0000000e+00  0.0000000e+00
 6.8225000e+02  0.0000000e+00  0.0000000e+00
 6.8275000e+02  0.0000000e+00  0.0000000e+00
 6.8325000e+02  0.0000000e+00  0.0000000e+00
 6.8375000e+02  0.0000000e+00  0.0000000e+00
 6.8425000e+02  0.0000000e+00  0.0000000e+00
 6.8475000e+02  0.0000000e+00  0.0000000e+00
 6.8525000e+02  0.0000000e+00  0.0000000e+00
 6.8575000e+02  0.0000000e+00  0.0000000e+00
 6.8625000e+02  0.0000000e+00  0.0000000e+00
 6.8675000e+02  0.0000000e+00  0.0000000e+00
 6.8725000e+02  0.0000000e+00  0.0000000e+00
 6.8775000e+02  0.0000000e+00  0.0000000e+00
 6.8825000e+02  0.0000000e+00  0.0000000e+00
 6.8875000e+02  0.0000000e+00  0.0000000e+00
 6.8925000e+02  0.0000000e+00  0.0000000e+00
 6.8975000e+02  0.0000000e+00  0.0000000e+00
 6.9025000e+02  0.0000000e+00  0.0000000e+00
 6.9075000e+02  0.0000000e+00  0.0000000e+00
 6.9125000e+02  0.0000000e+00  0.0000000e+00
 6.9175000e+02  0.0000000e+00  0.0000000e+00
 6.9225000e+02  0.0000000e+00  0.0000000e+00
 6.9275000e+02  0.0000000e+00  0.0000000e+00
 6.9325000e+02  0.0000000e+00  0.0000000e+00
 6.9375000e+02  0.0000000e+00  0.0000000e+00
 6.9425000e+02  0.0000000e+00  0.0000000e+00
 6.9475000e+02  0.0000000e+00  0.0000000e+00
 6.9525000e+02  0.0000000e+00  0.0000000e+00
 6.9575000e+02  0.0000000e+00  0.0000000e+00
 6.9625000e+02  0.0000000e+00  0.0000000e+00
 6.9675000e+02  0.0000000e+00  0.0000000e+00
 6.9725000e+02  0.0000000e+00  0.0000000e+00
 6.9775000e+02  0.0000000e+00  0.0000000e+00
 6.9825000e+02  0.0000000e+00  0.0000000e+00
 6.9875000e+02  0.0000000e+00  0.0000000e+00
 6.9925000e+02  0.0000000e+00  0.0000000e+00
 6.9975000e+02  0.0000000e+00  0.0000000e+00
 7.0025000e+02  0.0000000e+00  0.0000000e+00
 7.0075000e+02  0.0000000e+00  0.0000000e+00
 7.0125000e+02  0.0000000e+00  0.0000000e+00
 7.0175000e+02  0.0000000e+00  0.0000000e+00
 7.0225000e+02  0.0000000e+00  0.0000000e+00
 7.0275000e+02  0.0000000e+00  0.0000000e+00
 7.0325000e+02  0.0000000e+00  0.0000000e+00
 7.0375000e+02  0.0000000e+00  0.0000000e+00
 7.0425000e+02  0.0000000e+00  0.0000000e+00
 7.0475000e+02  0.0000000e+00  0.0000000e+00
 7.0525000e+02  0.0000000e+00  0.0000000e+00
 7.0575000e+02  0.0000000e+00  0.0000000e+00
 7.0625000e+02  0.0000000e+00  0.0000000e+00
 7.0675000e+02  0.0000000e+00  0.0000000e+00
 7.0725000e+02  0.0000000e+00  0.0000000e+00
 7.0775000e+02  0.0000000e+00  0.0000000e+00
 7.0825000e+02  0.0000000e+00  0.0000000e+00
 7.0875000e+02  0.0000000e+00  0.0000000e+00
 7.0925000e+02  0.0000000e+00  0.0000000e+00
 7.0975000e+02  0.0000000e+00  0.0000000e+00
 7.1025000e+02  0.0000000e+00  0.0000000e+00
 7.1075000e+02  0.0000000e+00  0.0000000e+00
 7.1125000e+02  0.0000000e+00  0.0000000e+00
 7.1175000e+02  0.0000000e+00  0.0000000e+00
 7.1225000e+02  0.0000000e+00  0.0000000e+00
 7.1275000e+02  0.0000000e+00  0.0000000e+00
 7.1325000e+02  0.0000000e+00  0.0000000e+00
 7.1375000e+02  0.0000000e+00  0.0000000e+00
 7.1425000e+02  0.0000000e+00  0.0000000e+00
 7.1475000e+02  0.0000000e+00  0.0000000e+00
 7.1525000e+02  0.0000000e+00  0.0000000e+00
 7.1575000e+02  0.0000000e+00  0.0000000e+00
 7.1625000e+02  0.0000000e+00  0.0000000e+00
 7.1675000e+02  0.0000000e+00  0.0000000e+00
 7.1725000e+02  0.0000000e+00  0.0000000e+00
 7.1775000e+02  0.0000000e+00  0.0000000e+00
 7.1825000e+02  0.0000000e+00  0.0000000e+00
 7.1875000e+02  0.0000000e+00  0.0000000e+00
 7.1925000e+02  0.0000000e+00  0.0000000e+00
 7.1975000e+02  0.0000000e+00  0.0000000e+00
 7.2025000e+02  0.0000000e+00  0.0000000e+00
 7.2075000e+02  0.0000000e+00  0.0000000e+00
 7.2125000e+02  0.0000000e+00  0.0000000e+00
 7.2175000e+02  0.0000000e+00  0.0000000e+00
 7.2225000e+02  0.0000000e+00  0.0000000e+00
 7.2275000e+02  0.0000000e+00  0.0000000e+00
 7.2325000e+02  0.0000000e+00  0.0000000e+00
 7.2375000e+02  0.0000000e+00  0.0000000e+00
 7.2425000e+02  0.0000000e+00  0.0000000e+00
 7.2475000e+02  0.0000000e+00  0.0000000e+00
 7.2525000e+02  0.0000000e+00  0.0000000e+00
 7.2575000e+02  0.0000000e+00  0.0000000e+00
 7.2625000e+02  0.0000000e+00  0.0000000e+00
 7.2675000e+02  0.0000000e+00  0.0000000e+00
 7.2725000e+02  0.0000000e+00  0.0000000e+00
 7.2775000e+02  0.0000000e+00  0.0000000e+00
 7.2825000e+02  0.0000000e+00  0.0000000e+00
 7.2875000e+02  0.0000000e+00  0.0000000e+00
 7.2925000e+02  0.0000000e+00  0.0000000e+00
 7.2975000e+02  0.0000000e+00  0.0000000e+00
 7.3025000e+02  0.0000000e+00  0.0000000e+00
 7.3075000e+02  0.0000000e+00  0.0000000e+00
 7.3125000e+02  0.0000000e+00  0.0000000e+00
 7.3175000e+02  0.0000000e+00  0.0000000e+00
 7.3225000e+02  0.0000000e+00  0.0000000e+00
 7.3275000e+02  0.0000000e+00  0.0000000e+00
 7.3325000e+02  0.0000000e+00  0.0000000e+00
 7.3375000e+02  0.0000000e+00  0.0000000e+00
 7.3425000e+02  0.0000000e+00  0.0000000e+00
 7.3475000e+02  0.0000000e+00  0.0000000e+00
 7.3525000e+02  0.0000000e+00  0.0000000e+00
 7.3575000e+02  0.0000000e+00  0.0000000e+00
 7.3625000e+02  0.0000000e+00  0.0000000e+00
 7.3675000e+02  0.0000000e+00  0.0000000e+00
 7.3725000e+02  0.0000000e+00  0.0000000e+00
 7.3775000e+02  0.0000000e+00  0.0000000e+00
 7.3825000e+02  0.0000000e+00  0.0000000e+00
 7.3875000e+02  0.0000000e+00  0.0000000e+00
 7.3925000e+02  0.0000000e+00  0.0000000e+00
 7.3975000e+02  0.0000000e+00  0.0000000e+00
 7.4025000e+02  0.0000000e+00  0.0000000e+00
 7.4075000e+02  0.0000000e+00  0.0000000e+00
 7.4125000e+02  0.0000000e+00  0.0000000e+00
 7.4175000e+02  0.0000000e+00  0.0000000e+00
 7.4225000e+02  0.0000000e+00  0.0000000e+00
 7.4275000e+02  0.0000000e+00  0.0000000e+00
 7.4325000e+02  0.0000000e+00  0.0000000e+00
 7.4375000e+02  0.0000000e+00  0.0000000e+00
 7.4425000e+02  0.0000000e+00  0.0000000e+00
 7.4475000e+02  0.0000000e+00  0.0000000e+00
 7.4525000e+02  0.0000000e+00  0.0000000e+00
 7.4575000e+02  0.0000000e+00  0.0000000e+00
 7.4625000e+02  0.0000000e+00  0.0000000e+00
 7.4675000e+02  0.0000000e+00  0.0000000e+00
 7.4725000e+02  0.0000000e+00  0.0000000e+00
 7.4775000e+02  0.0000000e+00  0.0000000e+00
 7.4825000e+02  0.0000000e+00  0.0000000e+00
 7.4875000e+02  0.0000000e+00  0.0000000e+00
 7.4925000e+02  0.0000000e+00  0.0000000e+00
 7.4975000e+02  0.0000000e+00  0.0000000e+00
 7.5025000e+02  0.0000000e+00  0.0000000e+00
 7.5075000e+02  0.0000000e+00  0.0000000e+00
 7.5125000e+02  0.0000000e+00  0.0000000e+00
 7.5175000e+02  0.0000000e+00  0.0000000e+00
 7.5225000e+02  0.0000000e+00  0.0000000e+00
 7.5275000e+02  0.0000000e+00  0.0000000e+00
 7.5325000e+02  0.0000000e+00  0.0000000e+00
 7.5375000e+02  0.0000000e+00  0.0000000e+00
 7.5425000e+02  0.0000000e+00  0.0000000e+00
 7.5475000e+02  0.0000000e+00  0.0000000e+00
 7.5525000e+02  0.0000000e+00  0.0000000e+00
 7.5575000e+02  0.0000000e+00  0.0000000e+00
 7.5625000e+02  0.0000000e+00  0.0000000e+00
 7.5675000e+02  0.0000000e+00  0.0000000e+00
 7.5725000e+02  0.0000000e+00  0.0000000e+00
 7.5775000e+02  0.0000000e+00  0.0000000e+00
 7.5825000e+02  0.0000000e+00  0.0000000e+00
 7.5875000e+02  0.0000000e+00  0.0000000e+00
 7.5925000e+02  0.0000000e+00  0.0000000e+00
 7.5975000e+02  0.0000000e+00  0.0000000e+00
 7.6025000e+02  0.0000000e+00  0.0000000e+00
 7.6075000e+02  0.0000000e+00  0.0000000e+00
 7.6125000e+02  0.0000000e+00  0.0000000e+00
 7.6175000e+02  0.0000000e+00  0.0000000e+00
 7.6225000e+02  0.0000000e+00  0.0000000e+00
 7.6275000e+02  0.0000000e+00  0.0000000e+00
 7.6325000e+02  0.0000000e+00  0.0000000e+00
 7.6375000e+02  0.0000000e+00  0.0000000e+00
 7.6425000e+02  0.0000000e+00  0.0000000e+00
 7.6475000e+02  0.0000000e+00  0.0000000e+00
 7.6525000e+02  0.0000000e+00  0.0000000e+00
 7.6575000e+02  0.0000000e+00  0.0000000e+00
 7.6625000e+02  0.0000000e+00  0.0000000e+00
 7.6675000e+02  0.0000000e+00  0.0000000e+00
 7.6725000e+02  0.0000000e+00  0.0000000e+00
 7.6775000e+02  0.0000000e+00  0.0000000e+00
 7.6825000e+02  0.0000000e+00  0.0000000e+00
 7.6875000e+02  0.0000000e+00  0.0000000e+00
 7.6925000e+02  0.0000000e+00  0.0000000e+00
 7.6975000e+02  0.0000000e+00  0.0000000e+00
 7.7025000e+02  0.0000000e+00  0.0000000e+00
 7.7075000e+02  0.0000000e+00  0.0000000e+00
 7.7125000e+02  0.0000000e+00  0.0000000e+00
 7.7175000e+02  0.0000000e+00  0.0000000e+00
 7.7225000e+02  0.0000000e+00  0.0000000e+00
 7.7275000e+02  0.0000000e+00  0.0000000e+00
 7.7325000e+02  0.0000000e+00  0.0000000e+00
 7.7375000e+02  0.0000000e+00  0.0000000e+00
 7.7425000e+02  0.0000000e+00  0.0000000e+00
 7.7475000e+02  0.0000000e+00  0.0000000e+00
 7.7525000e+02  0.0000000e+00  0.0000000e+00
 7.7575000e+02  0.0000000e+00  0.0000000e+00
 7.7625000e+02  0.0000000e+00  0.0000000e+00
 7.7675000e+02  0.0000000e+00  0.0000000e+00
 7.7725000e+02  0.0000000e+00  0.0000000e+00
 7.7775000e+02  0.0000000e+00  0.0000000e+00
 7.7825000e+02  0.0000000e+00  0.0000000e+00
 7.7875000e+02  0.0000000e+00  0.0000000e+00
 7.7925000e+02  0.0000000e+00  0.0000000e+00
 7.7975000e+02  0.0000000e+00  0.0000000e+00
 7.8025000e+02  0.0000000e+00  0.0000000e+00
 7.8075000e+02  0.0000000e+00  0.0000000e+00
 7.8125000e+02  0.0000000e+00  0.0000000e+00
 7.8175000e+02  0.0000000e+00  0.0000000e+00
 7.8225000e+02  0.0000000e+00  0.0000000e+00
 7.8275000e+02  0.0000000e+00  0.0000000e+00
 7.8325000e+02  0.0000000e+00  0.0000000e+00
 7.8375000e+02  0.0000000e+00  0.0000000e+00
 7.8425000e+02  0.0000000e+00  0.0000000e+00
 7.8475000e+02  0.0000000e+00  0.0000000e+00
 7.8525000e+02  0.0000000e+00  0.0000000e+00
 7.8575000e+02  0.0000000e+00  0.0000000e+00
 7.8625000e+02  0.0000000e+00  0.0000000e+00
 7.8675000e+02  0.0000000e+00  0.0000000e+00
 7.8725000e+02  0.0000000e+00  0.0000000e+00
 7.8775000e+02  0.0000000e+00  0.0000000e+00
 7.8825000e+02  0.0000000e+00  0.0000000e+00
 7.8875000e+02  0.0000000e+00  0.0000000e+00
 7.8925000e+02  0.0000000e+00  0.0000000e+00
 7.8975000e+02  0.0000000e+00  0.0000000e+00
